name,proddate,idno,agegroup,cntry,gndr,trstlgl,trstplc,trstplt,trstsci,ccrdprs,gincdif,lrscale,imwbcnt,rlgdgr
ESS10e03_3,02.12.2025,53335,3,NL,1,6,7,1,3,5,2.5,6,5,1
ESS10e03_3,02.12.2025,53345,3,NL,2,5,7,4,7,3,5.0,5,5,8
ESS10e03_3,02.12.2025,53458,4,NL,1,1,8,1,8,7,5.0,5,5,2
ESS10e03_3,02.12.2025,53479,6,NL,1,9,7,6,8,8,10.0,5,5,0
ESS10e03_3,02.12.2025,53514,3,NL,1,8,7,7,8,7,10.0,2,8,1
ESS10e03_3,02.12.2025,53525,6,NL,2,6,8,5,8,8,7.5,5,4,6
ESS10e03_3,02.12.2025,53544,2,NL,1,9,8,7,9,8,10.0,4,,9
ESS10e03_3,02.12.2025,53588,4,NL,2,8,8,7,9,7,2.5,8,5,8
ESS10e03_3,02.12.2025,53592,3,NL,1,6,7,6,7,7,10.0,6,5,5
ESS10e03_3,02.12.2025,53593,4,NL,2,8,8,7,8,7,7.5,3,8,3
ESS10e03_3,02.12.2025,53601,2,NL,2,8,8,5,9,8,7.5,3,5,1
ESS10e03_3,02.12.2025,53605,5,NL,2,8,7,6,8,8,5.0,6,5,0
ESS10e03_3,02.12.2025,53620,5,NL,2,8,9,6,8,8,7.5,7,7,5
ESS10e03_3,02.12.2025,53697,2,NL,1,5,3,1,0,7,7.5,3,,8
ESS10e03_3,02.12.2025,53711,4,NL,2,3,8,2,8,8,10.0,2,5,10
ESS10e03_3,02.12.2025,53754,3,NL,2,3,3,0,0,7,7.5,,0,0
ESS10e03_3,02.12.2025,53771,5,NL,1,8,8,7,7,7,10.0,5,6,6
ESS10e03_3,02.12.2025,53775,5,NL,1,3,7,4,8,3,7.5,7,4,0
ESS10e03_3,02.12.2025,53792,1,NL,1,4,6,4,8,6,5.0,5,5,0
ESS10e03_3,02.12.2025,53793,4,NL,2,9,9,5,7,9,10.0,3,9,10
ESS10e03_3,02.12.2025,53800,5,NL,2,6,7,6,7,6,5.0,,6,6
ESS10e03_3,02.12.2025,53837,1,NL,1,6,8,6,10,7,10.0,7,4,4
ESS10e03_3,02.12.2025,53866,5,NL,1,8,7,6,8,6,7.5,4,8,0
ESS10e03_3,02.12.2025,53871,4,NL,2,8,9,8,9,8,7.5,6,5,4
ESS10e03_3,02.12.2025,53894,2,NL,2,7,8,5,8,7,7.5,,5,0
ESS10e03_3,02.12.2025,53916,2,NL,2,9,10,10,10,7,2.5,,7,8
ESS10e03_3,02.12.2025,53918,4,NL,1,3,5,1,7,5,7.5,7,3,5
ESS10e03_3,02.12.2025,53939,3,NL,1,9,8,7,8,9,5.0,8,7,0
ESS10e03_3,02.12.2025,53983,6,NL,2,7,8,5,7,7,5.0,5,6,6
ESS10e03_3,02.12.2025,54017,6,NL,1,7,9,6,7,5,7.5,5,5,7
ESS10e03_3,02.12.2025,54019,6,NL,2,5,6,7,5,8,5.0,6,5,9
ESS10e03_3,02.12.2025,54030,1,NL,1,7,8,6,8,8,2.5,4,4,2
ESS10e03_3,02.12.2025,54042,2,NL,1,7,8,7,8,2,5.0,7,7,0
ESS10e03_3,02.12.2025,54046,3,NL,2,7,7,6,8,7,10.0,5,9,10
ESS10e03_3,02.12.2025,54060,5,NL,1,9,9,4,9,4,7.5,6,8,3
ESS10e03_3,02.12.2025,54070,1,NL,1,7,8,6,8,3,5.0,5,5,0
ESS10e03_3,02.12.2025,54079,5,NL,1,6,5,5,8,8,7.5,5,7,2
ESS10e03_3,02.12.2025,54118,3,NL,2,0,7,0,6,5,10.0,5,5,0
ESS10e03_3,02.12.2025,54153,6,NL,1,2,7,0,5,2,2.5,5,1,5
ESS10e03_3,02.12.2025,54174,5,NL,1,6,7,4,7,5,5.0,5,4,4
ESS10e03_3,02.12.2025,54183,1,NL,1,7,8,6,9,3,7.5,6,7,6
ESS10e03_3,02.12.2025,54184,3,NL,1,8,8,6,6,2,2.5,8,5,9
ESS10e03_3,02.12.2025,54187,3,NL,1,8,8,6,9,7,7.5,7,7,5
ESS10e03_3,02.12.2025,54195,6,NL,2,7,8,5,7,7,7.5,0,8,7
ESS10e03_3,02.12.2025,54216,6,NL,1,7,8,5,8,7,10.0,7,8,7
ESS10e03_3,02.12.2025,54249,3,NL,1,6,9,6,5,7,7.5,8,4,10
ESS10e03_3,02.12.2025,54259,7,NL,2,5,6,5,10,3,7.5,5,5,0
ESS10e03_3,02.12.2025,54265,4,NL,1,6,8,7,8,8,7.5,8,4,5
ESS10e03_3,02.12.2025,54289,2,NL,2,9,8,8,9,8,7.5,3,5,0
ESS10e03_3,02.12.2025,54293,6,NL,2,8,8,6,8,7,7.5,5,7,5
ESS10e03_3,02.12.2025,54297,2,NL,2,9,9,6,9,8,7.5,4,6,0
ESS10e03_3,02.12.2025,54299,4,NL,2,8,8,6,9,10,0.0,5,4,0
ESS10e03_3,02.12.2025,54309,6,NL,1,7,7,6,8,0,5.0,5,7,10
ESS10e03_3,02.12.2025,54323,1,NL,2,7,7,7,9,6,2.5,3,5,0
ESS10e03_3,02.12.2025,54375,3,NL,1,8,6,5,8,7,2.5,8,6,2
ESS10e03_3,02.12.2025,54400,4,NL,1,9,8,7,8,9,10.0,4,8,0
ESS10e03_3,02.12.2025,54409,3,NL,1,5,5,5,8,7,2.5,7,7,0
ESS10e03_3,02.12.2025,54430,3,NL,1,7,8,6,7,7,7.5,7,5,3
ESS10e03_3,02.12.2025,54433,6,NL,1,6,7,6,7,7,7.5,6,5,0
ESS10e03_3,02.12.2025,54450,2,NL,1,7,8,7,9,8,10.0,3,,1
ESS10e03_3,02.12.2025,54474,7,NL,1,7,8,6,,5,7.5,6,2,8
ESS10e03_3,02.12.2025,54509,2,NL,2,4,5,3,0,4,10.0,0,5,9
ESS10e03_3,02.12.2025,54536,4,NL,1,7,6,4,6,8,2.5,4,3,5
ESS10e03_3,02.12.2025,54553,6,NL,2,2,2,2,2,1,7.5,,5,7
ESS10e03_3,02.12.2025,54558,6,NL,1,8,8,7,9,3,7.5,7,6,1
ESS10e03_3,02.12.2025,54579,5,NL,1,9,7,5,8,4,5.0,5,5,3
ESS10e03_3,02.12.2025,54585,1,NL,1,8,6,5,8,4,5.0,9,4,2
ESS10e03_3,02.12.2025,54595,3,NL,1,6,7,3,7,7,5.0,7,5,5
ESS10e03_3,02.12.2025,54598,2,NL,1,5,9,8,5,8,5.0,5,10,0
ESS10e03_3,02.12.2025,54613,2,NL,2,8,6,5,8,5,5.0,6,9,7
ESS10e03_3,02.12.2025,54631,3,NL,1,7,3,5,9,10,10.0,3,10,0
ESS10e03_3,02.12.2025,54764,5,NL,2,1,4,1,7,6,10.0,6,4,0
ESS10e03_3,02.12.2025,54767,6,NL,2,8,9,5,6,7,7.5,4,5,7
ESS10e03_3,02.12.2025,54779,3,NL,1,8,8,2,8,5,2.5,5,5,0
ESS10e03_3,02.12.2025,54784,4,NL,2,1,5,5,5,6,10.0,3,5,8
ESS10e03_3,02.12.2025,54787,5,NL,1,9,8,7,10,8,7.5,5,10,8
ESS10e03_3,02.12.2025,54841,2,NL,2,5,6,4,9,6,10.0,,5,2
ESS10e03_3,02.12.2025,54844,1,NL,2,2,7,3,3,10,10.0,7,5,5
ESS10e03_3,02.12.2025,54925,1,NL,2,7,9,5,8,7,10.0,6,6,5
ESS10e03_3,02.12.2025,54932,5,NL,2,5,8,5,5,8,5.0,5,5,6
ESS10e03_3,02.12.2025,55011,2,NL,1,7,7,6,8,8,7.5,7,5,3
ESS10e03_3,02.12.2025,55017,2,NL,1,7,9,4,9,8,10.0,4,4,8
ESS10e03_3,02.12.2025,55071,5,NL,1,10,10,5,10,4,10.0,4,6,2
ESS10e03_3,02.12.2025,55094,6,NL,1,6,7,6,8,9,10.0,5,9,8
ESS10e03_3,02.12.2025,55098,3,NL,1,7,8,6,7,3,2.5,7,4,10
ESS10e03_3,02.12.2025,55133,5,NL,2,2,5,3,5,8,5.0,10,1,1
ESS10e03_3,02.12.2025,55136,4,NL,2,7,8,5,9,7,5.0,8,5,0
ESS10e03_3,02.12.2025,55168,5,NL,1,7,6,4,7,8,7.5,3,6,5
ESS10e03_3,02.12.2025,55189,6,NL,2,0,5,0,8,6,7.5,,2,0
ESS10e03_3,02.12.2025,55252,1,NL,2,10,8,7,9,9,2.5,6,6,5
ESS10e03_3,02.12.2025,55288,1,NL,2,8,8,8,7,4,7.5,10,8,7
ESS10e03_3,02.12.2025,55298,5,NL,1,6,6,0,7,8,10.0,4,3,10
ESS10e03_3,02.12.2025,55383,5,NL,1,8,7,5,8,7,5.0,6,7,7
ESS10e03_3,02.12.2025,55406,5,NL,1,8,8,7,8,8,7.5,7,7,5
ESS10e03_3,02.12.2025,55450,1,NL,2,8,6,6,8,7,,3,5,3
ESS10e03_3,02.12.2025,55458,3,NL,2,4,8,2,8,8,7.5,6,6,6
ESS10e03_3,02.12.2025,55480,2,NL,2,8,8,,8,7,7.5,3,6,10
ESS10e03_3,02.12.2025,55553,1,NL,1,7,5,3,10,4,10.0,4,5,1
ESS10e03_3,02.12.2025,55562,4,NL,2,8,6,7,3,8,7.5,4,5,7
ESS10e03_3,02.12.2025,55565,7,NL,1,7,7,3,7,7,10.0,7,5,7
ESS10e03_3,02.12.2025,55589,5,NL,1,7,8,6,5,5,7.5,8,6,7
ESS10e03_3,02.12.2025,55591,2,NL,1,6,7,5,8,0,5.0,6,5,5
ESS10e03_3,02.12.2025,55597,6,NL,2,8,8,7,8,8,7.5,3,7,6
ESS10e03_3,02.12.2025,55618,2,NL,2,1,8,2,7,6,5.0,4,6,3
ESS10e03_3,02.12.2025,55635,1,NL,1,7,6,5,7,4,7.5,6,7,0
ESS10e03_3,02.12.2025,55659,6,NL,1,5,5,0,6,8,10.0,5,5,0
ESS10e03_3,02.12.2025,55665,2,NL,2,9,8,7,8,5,5.0,6,7,0
ESS10e03_3,02.12.2025,55680,2,NL,1,8,7,5,9,8,7.5,2,6,2
ESS10e03_3,02.12.2025,55686,7,NL,2,2,8,4,6,4,,10,,10
ESS10e03_3,02.12.2025,55708,3,NL,2,8,8,3,8,8,10.0,,10,8
ESS10e03_3,02.12.2025,55712,1,NL,2,6,5,7,8,6,7.5,3,5,8
ESS10e03_3,02.12.2025,55742,6,NL,1,8,7,3,8,7,7.5,8,7,0
ESS10e03_3,02.12.2025,55767,6,NL,2,7,9,7,8,8,7.5,4,2,0
ESS10e03_3,02.12.2025,55798,3,NL,1,9,9,6,9,5,7.5,6,7,2
ESS10e03_3,02.12.2025,55808,3,NL,1,6,6,5,5,8,2.5,3,5,6
