name,proddate,idno,agegroup,cntry,gndr,trstlgl,trstplc,trstplt,trstsci,ccrdprs,gincdif,lrscale,imwbcnt,rlgdgr
ESS10e03_3,02.12.2025,11621,5,GR,1,4,5,2,5,7,10.0,3,2,0
ESS10e03_3,02.12.2025,11629,6,GR,1,9,9,9,9,8,7.5,7,3,8
ESS10e03_3,02.12.2025,11635,4,GR,2,3,2,1,7,10,10.0,5,1,9
ESS10e03_3,02.12.2025,11637,6,GR,2,6,7,5,7,,7.5,8,4,8
ESS10e03_3,02.12.2025,11647,5,GR,2,9,9,3,9,7,10.0,5,6,7
ESS10e03_3,02.12.2025,11649,3,GR,2,9,9,3,8,8,10.0,10,5,8
ESS10e03_3,02.12.2025,11657,5,GR,1,9,9,2,7,0,7.5,7,4,6
ESS10e03_3,02.12.2025,11661,3,GR,1,7,7,7,7,6,2.5,5,6,6
ESS10e03_3,02.12.2025,11663,6,GR,2,9,9,4,8,6,10.0,8,4,10
ESS10e03_3,02.12.2025,11686,4,GR,2,1,5,0,7,10,7.5,5,0,5
ESS10e03_3,02.12.2025,11688,3,GR,1,8,8,8,8,7,7.5,3,8,5
ESS10e03_3,02.12.2025,11691,5,GR,2,7,5,3,8,7,7.5,1,5,7
ESS10e03_3,02.12.2025,11699,4,GR,2,5,6,3,8,3,10.0,7,2,8
ESS10e03_3,02.12.2025,11702,7,GR,2,9,9,2,9,8,10.0,3,5,7
ESS10e03_3,02.12.2025,11707,5,GR,2,6,5,2,8,6,10.0,5,5,4
ESS10e03_3,02.12.2025,11716,99,GR,1,8,9,3,6,1,10.0,6,4,7
ESS10e03_3,02.12.2025,11717,7,GR,1,7,8,6,8,2,10.0,3,5,5
ESS10e03_3,02.12.2025,11720,6,GR,1,5,6,6,7,6,7.5,3,5,7
ESS10e03_3,02.12.2025,11740,4,GR,1,4,5,3,4,5,5.0,7,6,5
ESS10e03_3,02.12.2025,11748,7,GR,1,6,7,5,8,4,10.0,7,4,5
ESS10e03_3,02.12.2025,11751,3,GR,1,4,6,5,5,7,10.0,3,3,6
ESS10e03_3,02.12.2025,11760,1,GR,2,5,5,4,7,7,10.0,,5,5
ESS10e03_3,02.12.2025,11761,2,GR,2,9,9,2,9,7,7.5,5,5,6
ESS10e03_3,02.12.2025,11762,7,GR,2,3,9,7,9,1,10.0,7,3,8
ESS10e03_3,02.12.2025,11773,5,GR,2,9,10,2,8,3,10.0,5,3,7
ESS10e03_3,02.12.2025,11776,4,GR,2,4,6,1,6,7,7.5,4,3,8
ESS10e03_3,02.12.2025,11779,2,GR,2,5,6,4,6,5,7.5,,5,5
ESS10e03_3,02.12.2025,11783,6,GR,1,9,7,0,9,0,10.0,3,0,2
ESS10e03_3,02.12.2025,11786,2,GR,1,0,3,3,0,,10.0,,0,7
ESS10e03_3,02.12.2025,11787,5,GR,2,5,5,3,8,5,10.0,5,5,5
ESS10e03_3,02.12.2025,11808,4,GR,1,9,9,0,8,8,2.5,5,8,7
ESS10e03_3,02.12.2025,11813,5,GR,2,10,10,2,10,2,10.0,3,1,2
ESS10e03_3,02.12.2025,11818,3,GR,1,8,8,3,8,0,7.5,4,6,4
ESS10e03_3,02.12.2025,11819,2,GR,1,5,6,3,3,4,5.0,7,4,5
ESS10e03_3,02.12.2025,11825,2,GR,2,8,9,2,9,1,7.5,6,3,3
ESS10e03_3,02.12.2025,11834,2,GR,1,4,5,3,8,7,10.0,3,3,4
ESS10e03_3,02.12.2025,11835,6,GR,2,10,10,4,10,4,2.5,5,9,1
