name,proddate,idno,agegroup,cntry,gndr,trstlgl,trstplc,trstplt,trstsci,ccrdprs,gincdif,lrscale,imwbcnt,rlgdgr
ESS10e03_3,02.12.2025,12140,6,BE,1,5,6,2,3,7,10.0,5,5,1
ESS10e03_3,02.12.2025,12173,6,BE,2,8,8,6,8,7,10.0,3,7,5
ESS10e03_3,02.12.2025,12214,6,BE,1,6,7,2,8,8,10.0,6,5,0
ESS10e03_3,02.12.2025,12221,3,BE,1,5,5,6,8,7,2.5,7,5,6
ESS10e03_3,02.12.2025,12246,3,BE,1,0,2,0,5,7,7.5,3,6,8
ESS10e03_3,02.12.2025,12250,6,BE,1,8,7,6,7,7,7.5,4,6,0
ESS10e03_3,02.12.2025,12254,99,BE,1,4,,4,5,7,10.0,8,5,6
ESS10e03_3,02.12.2025,12259,5,BE,2,7,6,5,9,8,7.5,3,5,1
ESS10e03_3,02.12.2025,12262,5,BE,2,5,8,3,6,6,7.5,5,5,7
ESS10e03_3,02.12.2025,12279,2,BE,2,5,5,3,5,5,7.5,5,5,0
ESS10e03_3,02.12.2025,12280,5,BE,1,3,4,4,7,7,10.0,5,5,7
ESS10e03_3,02.12.2025,12291,1,BE,1,9,6,2,7,4,10.0,2,7,0
ESS10e03_3,02.12.2025,12301,1,BE,2,6,8,7,8,6,7.5,4,7,6
ESS10e03_3,02.12.2025,12336,4,BE,1,3,5,0,5,10,10.0,,5,0
ESS10e03_3,02.12.2025,12341,6,BE,1,4,7,5,8,8,7.5,8,3,0
ESS10e03_3,02.12.2025,12356,6,BE,1,9,9,3,7,10,5.0,5,5,10
ESS10e03_3,02.12.2025,12362,5,BE,1,3,3,3,6,6,5.0,8,3,1
ESS10e03_3,02.12.2025,12364,2,BE,1,6,7,2,8,0,5.0,8,4,3
ESS10e03_3,02.12.2025,12375,1,BE,2,8,8,7,7,8,7.5,5,7,1
ESS10e03_3,02.12.2025,12380,1,BE,2,6,5,3,9,7,7.5,2,8,0
ESS10e03_3,02.12.2025,12412,5,BE,2,6,7,6,7,7,7.5,5,6,6
ESS10e03_3,02.12.2025,12435,3,BE,2,3,7,3,5,7,7.5,5,3,6
ESS10e03_3,02.12.2025,12439,1,BE,1,6,7,5,6,6,7.5,5,6,9
ESS10e03_3,02.12.2025,12441,3,BE,2,3,7,2,8,7,7.5,7,6,4
ESS10e03_3,02.12.2025,12453,4,BE,1,4,4,1,7,5,2.5,7,5,0
ESS10e03_3,02.12.2025,12459,4,BE,2,0,5,1,8,8,5.0,,5,0
ESS10e03_3,02.12.2025,12462,5,BE,2,8,7,5,8,8,2.5,6,5,8
ESS10e03_3,02.12.2025,12473,1,BE,2,7,7,5,8,9,5.0,7,5,5
ESS10e03_3,02.12.2025,12476,6,BE,1,8,7,6,8,8,5.0,7,6,4
ESS10e03_3,02.12.2025,12485,2,BE,1,5,5,3,7,6,7.5,3,5,8
ESS10e03_3,02.12.2025,12508,1,BE,1,6,8,5,8,4,7.5,,6,0
ESS10e03_3,02.12.2025,12518,3,BE,2,6,8,7,5,3,2.5,6,5,6
